user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.4	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_000317835.1	95.0	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus_A;s__Deinococcus_A peraridilitoris	78.45	0.38	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000519345.1, s__Deinococcus_A pimensis, 95.0, 78.2, 0.48; GCF_003217515.1, s__Deinococcus_A yavapaiensis, 95.0, 76.96, 0.24	26.29	11	0.8909869627874988	N/A
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.5	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.6%)
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.7	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.8	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	37.97	11	0.8634135371976648	N/A
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.9	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP78_S271_L002_R.bin.5	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.1	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.10	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003244245.1, s__GCA-003244245 sp003244245, 95.0, 87.07, 0.69; GCA_003244055.1, s__GCA-003244245 sp003244055, 95.0, 85.68, 0.69; GCA_019243635.1, s__GCA-003244245 sp019243635, 95.0, 82.8, 0.58; GCA_019240665.1, s__GCA-003244245 sp019240665, 95.0, 82.64, 0.46; GCA_019247305.1, s__GCA-003244245 sp019247305, 95.0, 81.41, 0.48; GCA_019244165.1, s__GCA-003244245 sp019244165, 95.0, 81.38, 0.44; GCA_019241525.1, s__GCA-003244245 sp019241525, 95.0, 79.37, 0.49	74.11	11	0.9764174695059827	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.2	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.4	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Friedmanniella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Friedmanniella;s__	ANI	classification based on placement in class-level tree	GCF_900105785.1, s__Friedmanniella sagamiharensis, 95.0, 79.17, 0.41; GCF_017876495.1, s__Friedmanniella capsulata, 95.0, 79.1, 0.43; GCF_016907175.1, s__Friedmanniella spumicola, 95.0, 78.95, 0.42; GCF_014193425.1, s__Friedmanniella antarctica, 95.0, 78.9, 0.38; GCF_900105065.1, s__Friedmanniella luteola, 95.0, 78.88, 0.4; GCF_900110855.1, s__Friedmanniella flava, 95.0, 78.86, 0.43	79.94	11	0.9329592011107569	N/A
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.6	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.9	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.1	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.10	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903644035.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp903644035	85.54	0.39	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	48.05	11	0.9588218704347512	N/A
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.12	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.14	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	61.66	11	0.916112669136736	N/A
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903644035.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp903644035	79.59	0.29	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	64.36	11	0.9309970124314382	N/A
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.3	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.2%)
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Friedmanniella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Friedmanniella;s__	ANI	classification based on placement in class-level tree	GCF_900105785.1, s__Friedmanniella sagamiharensis, 95.0, 78.53, 0.41; GCF_014193425.1, s__Friedmanniella antarctica, 95.0, 78.47, 0.33; GCF_900110855.1, s__Friedmanniella flava, 95.0, 78.38, 0.39; GCF_017876495.1, s__Friedmanniella capsulata, 95.0, 78.26, 0.44; GCF_016907175.1, s__Friedmanniella spumicola, 95.0, 78.14, 0.39; GCF_900105065.1, s__Friedmanniella luteola, 95.0, 78.08, 0.41	21.54	11	0.9267248006124016	N/A
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.5	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.6	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.9%)
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.8	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.9	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903644035.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp903644035	85.3	0.44	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	26.61	11	0.9798501950266966	N/A
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.10	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__CADCTP01;g__CADCTP01;s__	N/A	N/A	N/A	N/A	N/A	GCA_902805565.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__CADCTP01;g__CADCTP01;s__CADCTP01 sp902805565	84.05	0.64	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__CADCTP01;g__CADCTP01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.22	11	0.9281407357744349	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.2	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.0%)
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.3	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.4	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__JADGOU01;g__JADGOU01;s__	N/A	N/A	N/A	N/A	N/A	GCA_017882835.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__JADGOU01;g__JADGOU01;s__JADGOU01 sp017882835	78.11	0.16	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__JADGOU01;g__JADGOU01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	10.96	11	0.8568693089046077	N/A
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.6	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.7	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__	N/A	N/A	N/A	N/A	N/A	GCF_000522985.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa kalamazoonesis	77.55	0.56	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	11.18	11	0.8564220119527683	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.8	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.9	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.1	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903644035.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp903644035	88.06	0.67	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	94.16	11	0.9750713831518315	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903644035.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp903644035	84.9	0.38	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	10.44	11	0.9864445550751253	Genome domain questionable ( 10.8% Bacterial, 3.8% Archaeal)
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.2	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.3	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Quadrisphaeraceae;g__Quadrisphaera;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Quadrisphaeraceae;g__Quadrisphaera;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900101335.1, s__Quadrisphaera sp900101335, 95.0, 81.25, 0.58; GCA_902806005.1, s__Quadrisphaera sp902806005, 95.0, 80.18, 0.63; GCF_006335115.1, s__Quadrisphaera sp006335115, 95.0, 79.8, 0.55; GCF_015390235.1, s__Quadrisphaera sp015390235, 95.0, 79.72, 0.52; GCF_008041935.1, s__Quadrisphaera sp008041935, 95.0, 79.72, 0.52; GCF_014270065.1, s__Quadrisphaera sp014270065, 95.0, 79.62, 0.53; GCF_003149145.1, s__Quadrisphaera granulorum, 95.0, 79.15, 0.46	93.98	11	0.8755647850301893	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.4	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	35.58	11	0.8552235666891591	Genome has more than 10.0% of markers with multiple hits
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.7	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.8	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.9	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__	N/A	N/A	N/A	N/A	N/A	GCF_000522985.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa kalamazoonesis	77.79	0.56	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	40.13	11	0.8830785953621239	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.1	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.10	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.2	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	N/A	N/A	N/A	N/A	N/A	GCF_003858395.1	95.0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__EB88 sp003858395	77.88	0.33	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	95.49	11	0.9495087670109735	N/A
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.5	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.7	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.8	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.9	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__	N/A	N/A	N/A	N/A	N/A	GCF_000522985.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa kalamazoonesis	78.07	0.56	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	77.1	11	0.8784460551473703	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.10	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.2	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.3	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.5	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.6	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.7	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.8	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Quadrisphaeraceae;g__Quadrisphaera;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Quadrisphaeraceae;g__Quadrisphaera;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900101335.1, s__Quadrisphaera sp900101335, 95.0, 80.23, 0.54; GCF_008041935.1, s__Quadrisphaera sp008041935, 95.0, 79.09, 0.54; GCA_902806005.1, s__Quadrisphaera sp902806005, 95.0, 79.04, 0.38; GCF_014270065.1, s__Quadrisphaera sp014270065, 95.0, 78.98, 0.52; GCF_015390235.1, s__Quadrisphaera sp015390235, 95.0, 78.85, 0.55; GCF_006335115.1, s__Quadrisphaera sp006335115, 95.0, 78.68, 0.56; GCF_003149145.1, s__Quadrisphaera granulorum, 95.0, 78.3, 0.48	21.64	11	0.8685136154830021	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903644035.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp903644035	86.16	0.53	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	49.9	11	0.9698161023923693	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.1	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.10	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.11	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.12	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
